relative_position	nmd_signed	ctrl_signed	nmd_n	ctrl_n
195	-2.7721784766908546e-05	6.649675878378245e-05	2268	7863
196	3.1875939769037284e-05	6.905025945064304e-05	2268	7863
197	-0.00022111136830146836	-5.9796985090830246e-05	2268	7863
198	2.08599078989262e-05	3.944566208589753e-05	2268	7863
199	5.9023633883465697e-05	0.00010034179657299887	2268	7863
200	-0.00017037058877892802	-3.33191928910885e-05	2268	7863
201	0.00010532595205244691	0.00012414746539846314	2268	7863
202	5.0622777316625005e-05	8.000810356539345e-05	2268	7863
203	-0.00025914433628545044	-0.00010127798668590854	2268	7863
204	-1.0385114258334242e-05	9.382824649496831e-05	2268	7863
205	9.794843094309176e-05	9.732320172881656e-05	2268	7863
206	-0.00023086944580454785	-4.9686423177373404e-05	2268	7863
207	-2.9399766940585e-05	9.171245657593432e-05	2268	7863
208	3.822906949745406e-05	7.256398168218682e-05	2268	7863
209	-0.0002555532659472805	-1.0922366793534483e-05	2268	7863
210	-3.3034943866453314e-05	-5.0791817324645305e-06	2268	7863
211	5.107146991484639e-05	0.0001246255034883209	2268	7863
212	-0.00020053071840310288	-7.66437895858501e-06	2268	7863
213	6.030558148015426e-05	9.639806712128747e-05	2268	7863
214	6.210651317640022e-05	0.00011497749913529192	2268	7863
215	-0.00019659404015316518	1.608242607385022e-05	2268	7863
216	3.331198051614828e-05	8.575870756725091e-05	2268	7863
217	9.667108537572859e-05	0.00014017416208056977	2268	7863
218	-0.0002891094385526911	-4.5836862223660274e-05	2268	7863
219	-5.1540982596540725e-05	6.150374215472165e-05	2268	7863
220	0.00017100254201345158	0.00015095872988024928	2268	7863
221	-0.00029743062574261566	-4.190834306821889e-05	2268	7863
222	6.828192251336224e-05	7.624409332083547e-05	2268	7863
223	0.000372267108975196	0.0002798279963368486	2268	7863
224	-7.518933050838142e-05	2.924614802575503e-05	2268	7863
225	0.000511022836939247	0.00025547345831468106	2268	7863
226	0.0004872792981532527	0.0003820175950550323	2268	7863
227	0.00016575666086015062	0.00017176809175260718	2268	7863
228	0.0007626791700275453	0.00038870160925770996	2268	7863
229	0.0007061645454381143	0.0003928704057158159	2268	7863
230	0.0008110447777569951	0.00042419996613061935	2268	7863
231	0.0005553396175529987	0.00030156479031112187	2268	7863
232	0.0010189992805410247	0.0005221683779523856	2268	7863
233	0.00036173277695738235	0.00024093045862427366	2268	7863
234	0.00019436579535215504	0.0001418762003923249	2268	7863
235	0.0010903382349754462	0.0004141102383071222	2268	7863
236	-4.815031162503512e-05	5.740489980490785e-05	2268	7863
237	0.0009422394183141868	0.0004623295847793031	2268	7863
238	0.0005739945368726229	0.0002826640449241654	2268	7863
239	0.0011612110607206773	0.0004890727340593657	2268	7863
240	0.001604529174484982	0.0005904167377973905	2268	7863
241	0.0011892876661639769	0.00046966180557067664	2268	7863
242	0.001357734563731279	0.00047237987645461585	2268	7863
243	0.001168194845068068	0.00048369425392179457	2268	7863
244	0.000579021361960215	0.00014438016236412784	2268	7863
245	0.0006340503446426095	0.00021858730496071427	2268	7863
246	0.00041716005345893934	0.00028104880093716175	2268	7863
247	0.00028614942723650645	8.778383820942727e-05	2268	7863
248	0.00033440152951878143	4.213346467677589e-05	2268	7863
249	0.0007238041244534674	0.0002445719396144437	2268	7863
