relative_position	nmd_signed	ctrl_signed	nmd_n	ctrl_n
189	5.899627838993144e-05	5.748565940633492e-06	2268	7863
190	2.4740058386145115e-05	4.696892920172578e-06	2268	7863
191	2.2098687451370712e-05	1.15654744765003e-05	2268	7863
192	5.030765212124429e-05	2.2673323474308494e-05	2268	7863
193	1.530438754632595e-05	1.8388511561568037e-05	2268	7863
194	2.667438203388385e-05	1.592493619310578e-05	2268	7863
195	2.671319739443838e-05	-3.043257758519738e-06	2268	7863
196	4.3009531314257064e-05	1.2784627764794617e-05	2268	7863
197	-1.6721510122989245e-05	5.254116774985765e-06	2268	7863
198	3.694064052956793e-05	1.576531505882937e-05	2268	7863
199	6.8649099114412595e-06	2.0992784023249482e-05	2268	7863
200	2.47491415104462e-06	1.5608523795132244e-05	2268	7863
201	4.0095078442723266e-05	-4.123497129274456e-06	2268	7863
202	4.1754998258448763e-05	2.0312232056964222e-05	2268	7863
203	3.204171864483408e-05	2.7687259402080868e-05	2268	7863
204	2.483799878955262e-05	1.335443154519606e-05	2268	7863
205	1.0879329598776607e-05	4.4425070759164886e-06	2268	7863
206	-6.984837808766822e-06	1.5532620769496658e-05	2268	7863
207	7.092463617177405e-05	3.08218088563656e-05	2268	7863
208	1.961983423358751e-05	2.0334796538956567e-05	2268	7863
209	5.766374207510817e-06	6.530189612851553e-06	2268	7863
210	5.308759318926247e-05	-4.58381229371398e-06	2268	7863
211	4.4484715083925324e-05	1.2154835558571791e-05	2268	7863
212	2.0913691766666327e-05	1.21435887752749e-05	2268	7863
213	4.247529067492147e-05	-5.796590059270282e-06	2268	7863
214	8.716131822999218e-06	-1.2148341055572684e-06	2268	7863
215	-1.1607397573580795e-05	6.070909668106581e-06	2268	7863
216	1.951509402811086e-05	-1.5656630496643654e-05	2268	7863
217	9.118364603258983e-06	4.094489418425191e-06	2268	7863
218	-5.250451933988705e-06	-1.4307160636222017e-05	2268	7863
219	9.112235501884729e-06	-2.6341225979850244e-05	2268	7863
220	-2.3677363501775308e-08	1.3216901848007972e-05	2268	7863
221	3.216263784697592e-05	2.3519163325603577e-05	2268	7863
222	2.7627099268015173e-05	-3.821304205079575e-06	2268	7863
223	4.045568425835556e-05	3.1359916792159867e-06	2268	7863
224	1.8749657508022223e-05	3.4348813864006615e-07	2268	7863
225	0.00011513451758331442	5.069255701043561e-06	2268	7863
226	4.575383268964082e-05	4.401170133917618e-06	2268	7863
227	3.873230677405204e-05	1.644034494930819e-05	2268	7863
228	6.663832983083482e-06	-1.1262491088701293e-05	2268	7863
229	5.205846187604158e-05	3.2890808919294455e-05	2268	7863
230	6.88555387068629e-05	2.451090640208799e-05	2268	7863
231	5.4359311545595805e-05	-2.5346538340898475e-05	2268	7863
232	6.147709465254366e-05	-1.813476324669257e-05	2268	7863
233	2.155326527948456e-06	-8.49612487441108e-08	2268	7863
234	0.00010331789090016819	-6.550464120546116e-07	2268	7863
235	-2.246056629534633e-05	-6.2886685021945015e-06	2268	7863
236	4.369740861864048e-06	-2.9887953095344408e-05	2268	7863
237	2.374844828273313e-05	6.045830740886469e-06	2268	7863
238	-1.6197931063422755e-05	2.3266508097866705e-05	2268	7863
239	4.234772119487384e-05	1.1108498200735321e-05	2268	7863
240	-8.858751320513337e-06	1.9246169317786324e-06	2268	7863
241	1.1162423494109002e-05	2.8167013556304764e-05	2268	7863
242	2.009971026893005e-05	-2.2355196596521403e-05	2268	7863
243	-4.84189872591599e-05	-7.84406026326556e-06	2268	7863
244	-1.3466367669687677e-05	-1.0684266002362596e-05	2268	7863
245	-3.522515952234804e-05	1.1347632352094942e-05	2268	7863
246	1.1350607367436784e-05	2.3506220342195498e-06	2268	7863
247	-8.666186283590227e-05	1.2791754926521657e-05	2268	7863
248	3.724826265255326e-05	7.737278333673916e-06	2268	7863
249	-1.9977817988557515e-06	2.3981983896999624e-06	2268	7863
